coin,date,target,price_change_percent,price_trend_7d,volatility_7d,avg_volume_7d,avg_price_7d,news_volume_change,sentiment_change,positive_change,negative_change,negative_spike,positive_spike,price_sentiment_alignment,divergence
xrp,2025-11-03,0,-8.70788587463649,-4.084999810381632,0.06186148546266301,4028129339.142857,2.538998659449057,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-04,0,-4.056212481571078,-11.517512098165096,0.08924672490866746,4211317497.428571,2.4921767296045423,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-05,1,6.003243553527826,-13.25248537935283,0.11809174874107342,4785866024.714286,2.4358965405350483,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-06,0,-5.865184512978016,-3.713334563789525,0.11085161402518791,5038574076.714286,2.406565749314031,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-07,1,4.827809371403294,-11.918481573411373,0.129058686423179,5003749752.142858,2.373972553466939,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-08,0,-1.3367776406375518,-7.537059246146758,0.11753265346222547,5173318852.571428,2.346504867328485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-09,1,3.552716281091249,-9.603553400249968,0.0989942972280443,5348578605.285714,2.3151146061372843,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-10,1,6.848979065323937,2.5367599079627268,0.056448664956554935,5465504148.428572,2.2920337068037635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-11-11,0,-5.456078915523997,14.191323859584271,0.10060180908328348,5478884113.142858,2.323546137686183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-11-13,0,-2.1756260967722727,7.878692099528529,0.09244877287571097,4480507456.857142,2.353925896055794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-11-14,0,-3.540432653662376,0.6714303715510909,0.07294984880411373,4746639888.571428,2.371383674210245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xrp,2025-11-15,0,-0.5954855590992412,-1.577078210487904,0.08327288254138923,4907655548.857142,2.361813389372211,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-16,0,-0.7710188421894919,-5.51978642661927,0.09121355238918967,4886637792.142858,2.35475254185049,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
xrp,2025-11-17,0,-2.5980110525194564,-12.257698534234601,0.10256041645831766,5049323485.571428,2.3336329586701092,2.0,-0.5355305336415768,0.0,2.0,0.0,0.0,6.564371837256229,0.0
xrp,2025-11-18,1,2.467524125727395,-9.605244001263713,0.08146704000221118,5049851474.714286,2.2811304677866997,3.0,-0.2789871753193438,1.0,2.0,0.0,0.0,2.6797398921656352,0.0
xrp,2025-11-19,0,-4.84302894296579,-7.105266090303106,0.07035505390983045,5262937589.0,2.255949212194992,3.0,-0.2789871753193438,1.0,2.0,0.0,0.0,1.982278116425981,0.0
xrp,2025-11-20,0,-5.062116499113649,-9.638251150572826,0.06524709425843372,5495185415.714286,2.2164412900761445,4.0,-0.29362193203996867,1.0,3.0,0.0,0.0,2.830001924317644,0.0
xrp,2025-11-21,0,-2.497412010089091,-11.063739749098238,0.08257648014882026,5407306701.428572,2.169105881653484,1.0,0.5324499043636024,2.0,-1.0,0.0,0.0,0.03408328059496081,0.0
xrp,2025-11-23,1,4.823474055534069,-12.054550084077672,0.1095219299782218,5718606699.428572,2.085764724752889,-1.0,0.1573164607398212,0.0,-1.0,0.0,0.0,1.4666857226643746,0.0
xrp,2025-11-24,1,8.764514823470341,-5.353600196657869,0.09546788664642487,5701390949.571428,2.061007728790966,0.0,0.5247512503992766,1.0,-1.0,0.0,0.0,-2.5324559013293895,1.0
xrp,2025-11-25,0,-1.1332286777999656,0.46275483115787025,0.10685097262378411,5786656043.857142,2.070087447988177,0.0,0.9934106273576617,1.0,-1.0,0.0,0.0,0.4034018561512243,0.0
xrp,2025-11-26,1,1.1510566072514907,4.379406973106939,0.10406648580682187,5683044038.571428,2.0679503419221597,0.0,0.9934106273576617,1.0,-1.0,0.0,0.0,3.8177038527562175,0.0
xrp,2025-11-27,0,-1.0400152381090484,11.210476935369108,0.1175736553585812,5371370356.0,2.084746246329529,1.0,0.7775551397353411,1.0,0.0,0.0,0.0,9.772620185840006,0.0
xrp,2025-11-28,0,-0.9309273085887261,12.872769121015903,0.11793281450100364,4819851423.571428,2.113472176950968,1.0,-0.8521342184394598,0.0,1.0,0.0,0.0,-0.003130033898775535,0.0
xrp,2025-11-29,1,1.0170585878926381,11.780042119242042,0.09825729845637671,4165684519.142857,2.146406451736332,-1.0,-1.7638149745762348,-2.0,1.0,0.0,0.0,-10.508681801507015,0.0
xrp,2025-11-30,0,-1.7052557939136417,7.721015406667345,0.05786576573413721,4042567749.714286,2.1824044709528065,-1.0,-1.7638149745762348,-2.0,1.0,0.0,0.0,-6.8877252960468205,0.0
xrp,2025-12-01,0,-6.197275290753415,-2.64830701259767,0.019869325808655157,3738745144.571429,2.1995937748102214,0.0,-1.78366382047534,-1.0,1.0,0.0,0.0,2.3624886419233966,0.0
xrp,2025-12-02,1,6.205081272159034,-7.634749925065265,0.06004534543147458,3552203573.142857,2.1720096972539933,1.0,0.6912527680397034,0.0,1.0,0.0,0.0,1.5332279922233205,0.0
xrp,2025-12-03,1,2.1432975875704647,-3.019709136399816,0.05914272472355273,3475222183.285714,2.166030420264946,1.0,0.6912527680397034,0.0,1.0,0.0,0.0,0.6064249152549851,0.0
xrp,2025-12-04,0,-4.817210767879064,0.09992153540192757,0.05659756007064017,3477035962.0,2.163039963986356,1.0,0.6912527680397034,0.0,1.0,0.0,0.0,-0.0200664719352755,0.0
xrp,2025-12-05,0,-2.925480152727475,-3.8268000818583365,0.0582685057666816,3570666005.714286,2.1481914994753573,5.0,-0.4592852499336004,0.0,5.0,0.0,0.0,1.7575928320422287,0.0
xrp,2025-12-08,1,1.6364830538709356,0.4234473604722005,0.0648792802345346,3517874097.428571,2.0852602457183607,11.0,0.19098953816753167,6.0,4.0,1.0,1.0,-0.0041636544011182195,0.0
xrp,2025-12-09,1,1.755550032139969,-3.8964437143220882,0.0614412321211908,3188547168.714286,2.091257269349348,17.0,0.7014817204947272,11.0,3.0,0.0,1.0,-0.2723140080329009,0.0
xrp,2025-12-10,0,-3.085779818558374,-4.261263725992469,0.05618498431291715,3071104933.142857,2.084449196038778,56.0,0.2767859045064962,32.0,20.0,1.0,1.0,-0.1220787666968003,0.0
xrp,2025-12-12,0,-1.287884026924808,0.009725404147501997,0.026281280433273456,3096361167.142857,2.0530011303086986,67.0,-0.13809974658750482,36.0,26.0,1.0,1.0,0.00037536011673237505,0.0
xrp,2025-12-13,1,0.6873379772972393,-1.1251738509249893,0.030021709168987738,3006461669.571429,2.0492834602287435,60.0,0.01634701386364734,36.0,22.0,1.0,1.0,-0.06487929498538271,0.0
xrp,2025-12-14,0,-2.1130431773278513,-0.7863841699479476,0.030892040147259856,2991655340.714286,2.047989603847921,-14.0,0.08358776333203397,-4.0,-8.0,0.0,0.0,-0.09839441512013561,0.0
xrp,2025-12-15,0,-4.244497776789355,-4.44652710159272,0.038956411860228767,2827091434.285714,2.039589668563294,-7.0,0.12002874669722384,2.0,-9.0,0.0,0.0,-0.6532191301132706,1.0
xrp,2025-12-16,1,3.1843413989813016,-10.080867494019358,0.06030875454365193,2885968565.142857,2.01441026346884,3.0,0.061163395327994474,4.0,-5.0,0.0,1.0,-1.1192811464333157,1.0
sol,2025-09-26,1,6.7323241740138835,-19.36599968596071,16.24619146605256,7912160330.0,221.82060147750033,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-09-27,0,-0.7532279489707151,-14.341831516085618,15.565595934133995,8264819252.0,217.07513147474202,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-09-28,1,3.522105393616453,-13.975887806520301,13.05504298031798,8318210390.142858,211.94820929477646,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-09-29,1,1.0365646532216304,-4.353275745610989,8.353926188669506,8441680107.714286,208.24769066554586,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-09-30,0,-1.9866956895978234,-0.5834812887008861,7.1359102021829335,7677725259.142858,207.1894956508192,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-01,1,5.998864960950628,-1.369020412579543,6.607153033215245,7599351199.857142,206.4066444807063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-02,1,6.056381836832937,15.10926211148175,8.322302913946812,7603399181.285714,207.78132951100997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-03,0,-0.6615739944556518,14.38026811397492,10.031140920187894,7349621976.0,213.843485230778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-04,0,-2.1991847505640387,14.485897785091566,11.251408478368385,7227594953.142858,217.83557591001426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-06,1,1.773170347818509,7.333300515396714,9.221949672926183,7696728632.428572,223.85891987716295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-07,0,-5.0187911608883695,11.45068880396614,8.425750236753025,7786850499.714286,226.66852622298924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-08,1,3.6843362604098076,-0.1336367851479632,5.150884597300397,8129934339.0,228.41480608684182,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-09,0,-3.6043861887628768,-2.3672370739236572,4.235400011031009,7973517415.0,229.53536690596152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-10,0,-14.001039574219195,-5.259520522090311,4.608949238887211,7642949389.571428,227.56247507879561,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-11,0,-6.100892866551932,-16.69207741714359,13.476251295269405,8724285116.571428,221.39486293737826,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-12,1,10.506499381198484,-21.98177145243913,19.759816159473424,9895079253.285715,214.3044588275643,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-13,1,5.52644562473256,-15.28689442169826,19.591003692471023,10612404613.428572,209.8038377847368,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-14,0,-2.4772811530334704,-5.881668187089175,17.253240311495112,11181343839.571428,206.27990629587904,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-15,0,-4.347356846372313,-11.474809573133783,16.188706679595782,11770595064.142857,203.68776835212134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-16,0,-4.840477481537985,-12.157118822963803,12.587978619184117,12111445590.857143,198.67348021966316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-17,0,-1.3563906878675505,-2.8001433032803416,9.491213769435863,12397059284.857143,193.49741822683964,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-18,1,3.01431679296429,2.111138027755055,10.277673676484909,11444925840.571428,192.38016482071382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-20,1,1.1800120783002275,-9.766937395214342,8.988223780882429,9150565369.857143,192.35637300263411,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-21,0,-2.1307921856796868,-6.383020570409191,6.353707159824366,8376636010.142858,189.7714626146246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-22,0,-3.1021416586380868,-4.213628472052422,3.546287844941451,7603340113.0,187.34455301201518,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-23,1,6.331135932741143,-2.463841623969766,3.1631957793623355,7255716592.285714,185.35364758873683,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-10-24,1,1.0716985921389663,5.137378761377757,3.771713719814638,6741855776.142858,186.3322342805397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-26,1,3.1235034029895647,3.4058338075305805,4.54109955936071,5968226887.714286,188.88329926756703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-27,0,-0.6296044836453848,5.392079280319016,5.925466390999102,5959864676.714286,190.6618705123856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-28,0,-2.2161639125825174,7.008658149615729,6.546499737102672,6041152432.142858,191.94421237404293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-30,0,-5.114922140572391,1.4608552364859813,2.8536263840641434,6145400093.857142,195.20271890319196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-10-31,1,1.6150818077550229,-4.749585859370799,4.699744857749956,6456637292.0,194.18303281767837,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-03,0,-11.361940521231864,-5.842211385250384,5.003126068465871,6165386833.571428,190.36261641997447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-04,0,-6.276097102962488,-14.648841755785993,8.835383567891196,6605172110.285714,185.66488620061105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-05,1,4.58656944345885,-19.929484807312768,12.890085406878658,7095580005.142858,180.10890351990898,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-06,0,-4.794011446012454,-11.742702999305653,12.685573346454829,6910570456.142858,175.5982701067385,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-07,1,4.539079161196972,-17.309290524896106,13.926977433549247,6489086281.571428,171.39291621690603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-08,0,-2.2989091272737565,-13.135122453280768,12.560462792364653,6609994967.571428,167.7664677870207,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-09,1,3.864681071856571,-15.51319773735009,10.264745100102274,6763618349.285714,163.73797321356238,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-10,1,1.9967247600102485,-0.9996967059832353,4.007914856423249,6957608772.714286,160.462558397207,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-11,0,-7.879586381601797,7.738862489864783,4.3493066552576005,6356821535.857142,160.69416119509154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-11-12,0,-0.7458145781501003,-5.103029689604124,4.5618962302550825,5594609924.285714,160.5274254082419,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-13,0,-5.247778772919449,-1.0679724015604373,5.101669278440799,5453852841.428572,159.17727977229814,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-14,0,-4.238923311971274,-10.329903030842313,7.03698071081593,5703396449.857142,157.79255319566883,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-16,0,-1.5000087696791964,-15.022341927682728,10.480117740999187,5935477697.428572,151.87261392792905,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-17,0,-4.952076743138952,-17.935614162209003,10.137858546959954,5980438902.571428,148.04820707486934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-18,1,7.585181769454404,-15.327676669550097,7.9860538002281585,6257791118.428572,142.7825182835928,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-19,0,-2.963587024909016,-8.220623063588235,6.44190510405896,6486642254.428572,140.81898500042075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-20,0,-2.075227217579633,-6.008097671352107,4.077973371745725,6528113194.0,138.424635672314,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-21,0,-3.8317600786172004,-3.8843756017321462,3.2793600007460304,6725341811.142858,136.77428812283188,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-22,0,-0.666188826149369,-7.957107899079838,4.19584229156814,6979146342.285714,135.27160951485715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-23,1,2.5236667431818383,-7.177948448045425,4.512715274513756,6995598656.285714,133.5625539429738,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
sol,2025-11-24,1,5.746119037761376,0.12272497541484749,4.27812530522348,6863664546.571428,132.61275425774926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-11-26,1,2.8173657930616915,1.8847873543635305,4.297864576805696,6292804777.857142,133.48186569373718,1.0,0.019303537905216217,0.0,0.0,0.0,0.0,0.0363830641382286,0.0
sol,2025-11-27,0,-1.4641699169735303,6.975233666740624,5.3943768423579845,6265605443.142858,134.40869675913606,1.0,0.019303537905216217,0.0,0.0,0.0,0.0,0.13464668748366793,0.0
sol,2025-11-28,0,-2.386961941749664,9.608883933980184,5.816454166895818,5570580041.142858,135.44105661807978,2.0,-0.43120670132339,0.0,1.0,0.0,0.0,-4.143415144570914,0.0
sol,2025-11-29,0,-1.0035667903736434,7.710114336038915,5.084939260460266,4863665141.714286,136.72453145049093,2.0,-0.43120670132339,0.0,1.0,0.0,0.0,-3.3246529696695197,0.0
sol,2025-11-30,0,-1.110736352890439,4.004445788884292,3.5542460508895704,4733334521.142858,137.93320050550534,0.0,-0.9010204784572124,0.0,1.0,0.0,0.0,-3.530787689581383,0.0
sol,2025-12-01,0,-5.818198117109286,-2.7394749454984613,2.605482087028397,4657451672.857142,138.46579894003366,0.0,-0.9010204784572124,0.0,1.0,0.0,0.0,2.41544146766375,0.0
sol,2025-12-02,1,9.41765950704911,-8.819038438524643,4.863050655920491,4717374768.285714,136.80572538769962,-2.0,0.43120670132339,0.0,-1.0,0.0,0.0,-0.0,0.0
sol,2025-12-03,1,4.577747077475049,-2.9657361020223956,4.843479941434894,5018774715.0,136.75966946454213,-1.0,0.8817169405519962,0.0,-1.0,0.0,0.0,-0.0,0.0
sol,2025-12-04,0,-4.156882174052425,2.984109427213056,5.264933195319785,5084100860.857142,137.06108225928543,-1.0,0.8817169405519962,0.0,-1.0,0.0,0.0,0.0,0.0
sol,2025-12-05,0,-4.175559802385431,1.1168008943904775,5.114818001114529,5222529265.857142,136.80018106728895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sol,2025-12-06,0,-0.7403070854194865,-2.123131853033044,5.2514662098879805,5158969756.0,136.19033389323593,2.0,-0.0842657103203237,1.0,1.0,0.0,0.0,0.17890721369953458,0.0
sol,2025-12-08,1,1.254224576079096,3.8576630242034975,5.610556025735746,5229133068.0,135.21663181888758,14.0,-0.3073212354044829,4.0,8.0,1.0,0.0,-1.1855417663724126,0.0
sol,2025-12-09,1,3.544957577675867,-3.8909515778669737,4.570506255902735,5002581356.142858,136.15098887102633,37.0,0.13851171159311323,21.0,9.0,1.0,1.0,-0.5389423627762792,1.0
sol,2025-12-10,0,-1.0869726078649917,-4.840105856095347,4.523163493921286,4958925789.428572,136.05511346240127,63.0,0.10543812208880599,34.0,19.0,1.0,1.0,-0.10247671418829313,0.0
sol,2025-12-12,0,-2.911910497560822,2.4332086072314745,2.2909039809936638,5228692462.142858,134.4718219195881,95.0,0.4078340136926978,60.0,22.0,1.0,1.0,0.24456855726763324,0.0
sol,2025-12-13,1,0.5689436244848679,0.19217502354431712,2.362196110255527,5358223939.571428,134.3672499668849,60.0,-0.11270432428883992,31.0,21.0,1.0,1.0,0.007405949908607866,0.0
sol,2025-12-14,0,-2.735653390379682,1.2036090897859442,2.2548058067190855,5343787189.428572,134.51121365765428,11.0,0.08317201658943442,6.0,-1.0,0.0,1.0,0.14519306064576898,0.0
sol,2025-12-15,0,-1.4470024473226668,-2.7842743958067944,2.7010634213596694,5129868144.428572,134.21691713347835,-38.0,-0.06749966775532812,-31.0,-7.0,0.0,0.0,-0.21367384404558049,0.0
sol,2025-12-16,1,2.050330582486201,-7.471098625304458,3.5496083469519437,5186952304.285714,133.4189068702975,-60.0,0.034957360108891146,-36.0,-23.0,0.0,0.0,-0.39395234908928967,0.0
trx,2025-09-26,1,1.9789378432702374,-3.454672375928985,0.0046450490805393955,778462017.4285715,0.3399405915952997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
trx,2025-09-30,0,-1.03722987466239,0.24465416409442728,0.0020290903030180394,612200403.8571428,0.3363438320343379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trx,2025-10-01,1,2.486223571809483,-1.4056436429337316,0.002263282142612451,593804797.8571428,0.33596198099606467,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
trx,2025-10-06,1,1.4328533743785616,1.3000466920630585,0.0031543321073519964,606593213.8571428,0.3398734972359176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trx,2025-10-07,0,-2.370813877259131,3.8284677148802753,0.003585176003793614,642277206.2857143,0.3411981439586253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trx,2025-10-08,1,1.2050652982080792,-1.092181504058266,0.0023177164895024833,667967340.4285715,0.3418493687598908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
trx,2025-10-09,0,-1.703072201162871,-0.25150923126019004,0.0023195733904820296,676827060.7142857,0.3418980605513448,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
trx,2025-10-10,0,-4.510334820818098,-1.6830481454050057,0.002960211765581863,692143360.4285715,0.3409424278141719,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
trx,2025-10-11,0,-2.017607542954068,-5.656702020690956,0.007462038749689797,806663774.0,0.3379530563444151,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
